city,district,neighborhood,room,living-room,area,age,floor,price
izmir,konak,zafertepe,3,1,125,0,2,22500
izmir,odemis,zafer,2,1,100,0,2,23000
izmir,foca,ismetpasa,1,0,35,31,2,3000
izmir,konak,mithatpasa,3,1,120,31,2,21500
izmir,buca,buca_koop,2,1,95,12,3,22000
izmir,balcova,egitim,2,1,80,10,2,20000
izmir,buca,yaylacik,2,1,70,0,3,19000
izmir,bayrakli,r_sevket_ince,3,1,120,35,0,13000
izmir,bornova,yesilova,3,1,165,4,19,52000
izmir,torbali,cumhuriyet,3,1,115,21,0,16000
izmir,menemen,ismet_inonu,2,1,75,0,3,20000
izmir,dikili,salihler,2,1,100,16,0,17500
izmir,menderes,orta,3,1,300,7,0,40000
izmir,konak,zafertepe,2,1,75,30,1,23500
izmir,bayrakli,mansuroglu,3,1,130,33,4,30000
izmir,cigli,guzeltepe,3,1,125,25,0,20000
izmir,karabaglar,calikusu,3,1,120,5,2,30000
izmir,urla,gulbahce,1,1,70,7,0,22000
izmir,cesme,musalla,2,0,85,20,3,400000
izmir,buca,ataturk,1,1,55,4,0,14500
izmir,bornova,kazimdirik,3,1,130,25,6,21000
izmir,karabaglar,yunus_emre,3,1,150,25,2,18000
izmir,dikili,salihler,3,2,180,21,0,75000
izmir,selcuk,cumhuriyet,3,1,120,20,3,20000
izmir,buca,hurriyet,2,1,78,3,4,18000
izmir,bornova,erzene,4,1,220,15,4,66000
izmir,konak,alsancak,2,1,110,30,4,24000
izmir,buca,adatepe,1,1,55,5,1,15000
izmir,cigli,ahmet_efendi,2,1,120,20,1,17000
izmir,bornova,erzene,2,1,75,12,1,30000
izmir,konak,kultur,1,1,90,40,2,19000
izmir,karabaglar,esenyali,2,1,100,39,6,24000
izmir,balcova,teleferik,3,1,110,30,2,18000
izmir,menderes,cuneytbey,2,1,70,0,3,26000
izmir,kemalpasa,ulucak_mustafa_kemal_ataturk,2,1,65,4,0,18500
izmir,karsiyaka,semikler,2,1,108,6,3,30000
izmir,bornova,erzene,3,1,109,35,1,18500
izmir,konak,cinarli,1,1,83,8,3,50000
izmir,bayrakli,fuat_edip_baksi,2,1,100,30,5,20000
izmir,cesme,ilica,2,1,60,1,0,40000
izmir,konak,akin_simav,2,1,85,40,4,18000
izmir,karsiyaka,bahcelievler,5,1,280,32,4,49000
izmir,karsiyaka,ornekkoy,3,1,130,5,4,28000
izmir,balcova,egitim,3,1,150,40,2,30000
izmir,odemis,cumhuriyet,3,1,135,15,6,13000
izmir,buca,goksu,2,1,93,10,3,13000
izmir,karabaglar,fahrettin_altay,3,1,200,30,3,40000
izmir,cigli,evka_5,3,1,122,17,8,20000
izmir,karsiyaka,yali,3,1,140,13,2,35000
izmir,cigli,kucuk_cigli,2,1,80,2,3,19000
izmir,bornova,ataturk,2,1,80,30,1,16000
izmir,karabaglar,calikusu,3,1,130,30,1,30000
izmir,bornova,erzene,2,1,95,25,0,15000
izmir,cigli,balatcik,1,1,47,4,1,17500
izmir,konak,alsancak,3,1,130,45,4,50000
izmir,buca,ufuk,3,1,140,30,2,17500
izmir,gaziemir,gazi,3,1,135,16,4,25000
izmir,konak,kilic_reis,2,1,90,38,6,32500
izmir,bornova,kazimdirik,1,1,60,0,3,30000
izmir,konak,kahramanlar,2,1,120,20,1,33000
izmir,bornova,kazimdirik,2,1,95,28,2,19000
izmir,karsiyaka,dedebasi,2,1,95,12,5,30000
izmir,kiraz,istiklal,2,0,57,55,1,14000
izmir,urla,altintas,2,1,70,8,3,30000
izmir,urla,kalabak,1,1,60,17,7,20000
izmir,odemis,zafer,3,1,135,15,2,12500
izmir,cesme,ilica,2,1,75,4,0,350000
izmir,buca,yaylacik,1,1,70,8,1,16000
izmir,bayrakli,bayrakli,2,1,90,30,2,18000
izmir,selcuk,14_mayis,2,1,90,15,0,15000
izmir,karsiyaka,cumhuriyet,3,1,122,30,2,16000
izmir,cigli,evka_5,1,1,80,5,1,18000
izmir,konak,lale,2,1,70,25,0,10000
izmir,buca,kurucesme,1,1,55,3,1,16000
izmir,buca,buca_koop,2,1,72,10,7,30000
izmir,menemen,esatpasa,2,1,80,23,3,12000
izmir,cesme,ardic,3,1,165,21,0,450000
izmir,cesme,reisdere,1,1,85,12,2,27000
izmir,karsiyaka,yali,1,1,80,3,17,39000
izmir,bornova,ataturk,2,1,130,30,1,24000
izmir,menemen,bagcilar,2,1,100,1,0,20000
izmir,bayrakli,mansuroglu,1,1,72,12,5,26500
izmir,karsiyaka,yali,1,0,55,8,15,30000
izmir,kemalpasa,ulucak_mustafa_kemal_ataturk,1,1,50,0,1,13000
izmir,karabaglar,esentepe,2,1,80,30,1,18500
izmir,menderes,cuneytbey,1,1,60,3,2,18000
izmir,menemen,85_yil_cumhuriyet,1,1,35,1,0,15000
izmir,karabaglar,gulyaka,3,1,125,25,6,18500
izmir,konak,kultur,4,1,260,30,2,100000
izmir,cesme,alacati,3,1,148,10,0,650000
izmir,odemis,ataturk,3,1,105,35,3,14000
izmir,urla,kuscular,2,1,70,2,2,25000
izmir,karabaglar,salih_omurtak,1,1,79,25,1,12000
izmir,bayrakli,korfez,2,1,55,3,3,22000
izmir,cesme,ilica,2,1,80,5,0,350000
izmir,buca,kurucesme,1,1,55,6,2,15000
izmir,konak,kultur,4,1,190,40,3,65000
izmir,cigli,aydinlikevler,1,1,60,9,3,20000
izmir,urla,altintas,1,1,55,8,3,23000
izmir,buca,ataturk,3,1,130,25,4,25500
izmir,menemen,mermerli,4,1,155,20,3,20000
izmir,balcova,koruturk,3,1,130,30,3,29000
izmir,kemalpasa,sogukpinar,2,1,100,11,2,35000
izmir,cigli,yakakent,2,1,65,20,0,15000
izmir,karabaglar,karabaglar,3,1,110,25,7,15000
izmir,konak,gunesli,2,1,90,3,2,28000
izmir,cesme,16_eylul,4,1,160,20,0,750000
izmir,menderes,cukuralti,2,1,95,30,6,22000
izmir,balcova,onur,1,1,80,7,1,28000
izmir,bornova,kazimdirik,2,1,130,30,1,35000
izmir,bornova,evka_4,2,1,66,27,5,11500
izmir,menderes,kemalpasa,3,1,145,20,4,19000
izmir,bornova,kazimdirik,3,1,125,28,3,25000
izmir,cigli,atasehir,2,1,120,25,6,29000
izmir,karsiyaka,semikler,1,1,50,4,6,23000
izmir,cesme,ilica,2,1,90,5,2,300000
izmir,konak,alsancak,3,1,170,40,1,60000
izmir,balcova,koruturk,6,2,450,15,12,85000
izmir,karabaglar,yunus_emre,1,1,55,30,0,6800
izmir,menemen,gazi_mustafa_kemal,1,1,68,3,2,15000
izmir,konak,murat_reis,3,1,90,31,3,20000
izmir,odemis,akincilar,1,1,50,0,0,9000
izmir,buca,kurucesme,1,1,55,4,1,15000
izmir,karabaglar,bozyaka,1,1,60,10,3,15000
izmir,buca,kurucesme,1,1,45,7,0,15000
izmir,balcova,koruturk,1,1,55,4,2,20000
izmir,buca,yenigun,3,1,125,25,3,23000
izmir,konak,cankaya,3,1,130,31,6,24000
izmir,foca,yenibagarasi,5,1,250,1,0,80000
izmir,menemen,85_yil_cumhuriyet,1,1,50,0,1,16000
izmir,cesme,alacati,4,1,270,11,0,2500000
izmir,bornova,kazimdirik,3,1,138,30,1,27000
izmir,cigli,kucuk_cigli,2,1,95,30,0,10000
izmir,kemalpasa,sekiz_eylul,3,1,145,11,2,20000
izmir,cesme,alacati,3,1,130,12,0,180000
izmir,bayrakli,korfez,2,1,126,20,1,10000
izmir,buca,adatepe,1,1,50,7,0,17500
izmir,bornova,kazimdirik,2,1,95,25,3,25000
izmir,foca,ismetpasa,2,1,75,31,3,30000
izmir,buca,ataturk,1,1,65,2,0,14500
izmir,cigli,evka_2,3,1,90,35,3,17000
izmir,buca,laleli,2,1,100,20,2,17000
izmir,bornova,erzene,2,1,100,30,1,26000
izmir,konak,2_kadriye,3,1,108,20,1,16000
izmir,menemen,85_yil_cumhuriyet,1,1,55,4,0,14000
izmir,cesme,ardic,5,2,225,8,0,400000
izmir,kemalpasa,ataturk,4,1,185,12,3,22500
izmir,konak,bogazici,3,1,125,35,3,14950
izmir,bornova,kazimdirik,2,1,120,28,2,24000
izmir,konak,akin_simav,2,1,75,30,6,20000
izmir,konak,mithatpasa,3,1,126,32,1,20000
izmir,buca,ataturk,2,1,85,12,3,18000
izmir,foca,ataturk,3,1,110,25,1,35000
izmir,cesme,musalla,1,1,77,14,0,325000
izmir,selcuk,zafer,1,1,50,10,4,15000
izmir,bornova,kizilay,3,1,120,31,3,19500
izmir,buca,guven,3,1,125,20,3,23000
izmir,balcova,fevzi_cakmak,2,1,90,29,2,25000
izmir,cesme,alacati,4,1,225,20,0,100000
izmir,bornova,kazimdirik,1,1,60,0,6,30000
izmir,buca,hurriyet,1,1,55,7,3,23000
izmir,buca,ataturk,1,1,55,4,2,15000
izmir,karsiyaka,bostanli,2,1,100,16,3,23500
izmir,buca,ataturk,2,1,80,10,3,20000
izmir,karsiyaka,atakent,1,1,45,36,3,25000
izmir,cesme,alacati,3,1,160,15,0,250000
izmir,karsiyaka,yali,2,1,104,11,5,47000
izmir,cesme,cakabey,5,2,350,4,0,2500000
izmir,cesme,sakarya,5,1,735,10,0,150000
izmir,buca,hurriyet,2,1,100,13,4,25000
izmir,cesme,ciftlik,3,1,130,13,0,390000
izmir,buca,belenbasi,2,1,70,0,0,19500
izmir,buca,akincilar,2,1,90,20,1,25000
izmir,bornova,inonu,3,1,100,20,1,18000
izmir,konak,mithatpasa,2,1,85,35,3,25000
izmir,bayrakli,adalet,1,1,70,10,17,35000
izmir,karsiyaka,semikler,2,1,90,3,6,27000
izmir,menemen,inonu,1,1,50,7,3,10000
izmir,menemen,29_ekim,2,1,100,0,1,28750
izmir,buca,firat,3,1,120,25,3,18000
izmir,cigli,cagdas,3,1,145,12,1,22000
izmir,odemis,ataturk,3,1,135,30,3,16000
izmir,bornova,mevlana,2,1,134,25,1,25000
izmir,bornova,erzene,2,1,70,20,1,13000
izmir,bayrakli,adalet,2,1,100,38,0,15000
izmir,kemalpasa,mehmet_akif_ersoy,4,1,185,30,3,16000
izmir,bergama,zafer,3,1,140,10,1,23000
izmir,konak,guzelyali,2,1,110,25,4,20000
izmir,bornova,kazimdirik,3,1,120,29,7,27500
izmir,dikili,salimbey,6,2,261,114,0,90000
izmir,bornova,ataturk,2,1,135,17,5,24000
izmir,buca,inonu,3,1,140,25,2,24000
izmir,menemen,ataturk,1,1,60,25,1,12000
izmir,konak,barbaros,2,1,135,3,1,27000
izmir,buca,adatepe,3,1,120,24,3,22000
izmir,dikili,candarli,1,1,50,4,0,19000
izmir,buca,kozagac,1,1,50,7,0,12000
izmir,karsiyaka,bostanli,4,1,200,21,2,55000
izmir,karsiyaka,atakent,2,1,90,36,1,30000
izmir,menemen,suleymanli,3,1,110,5,1,20000
izmir,cesme,ardic,2,1,90,27,2,400000
izmir,cesme,alacati,3,1,130,10,0,550000
izmir,cigli,balatcik,3,3,100,25,3,18000
izmir,bayrakli,tepekule,2,1,85,27,0,10000
izmir,karsiyaka,yali,1,1,86,8,3,43000
izmir,bornova,ergene,1,1,55,0,1,20000
izmir,odemis,suleyman_demirel,2,1,110,13,2,15000
izmir,menderes,tekeli_ataturk,1,1,145,5,0,18000
izmir,gaziemir,beyazevler,3,1,160,17,0,40000
izmir,konak,ismet_kaptan,1,1,50,0,4,35000
izmir,balcova,fevzi_cakmak,3,1,170,35,1,33000
izmir,torbali,inonu,2,1,135,10,1,15000
izmir,narlidere,narli,1,1,55,4,5,32000
izmir,cesme,musalla,2,1,90,5,1,30000
izmir,buca,hurriyet,2,1,170,16,1,22000
izmir,karsiyaka,bahcelievler,3,1,160,30,2,35000
izmir,konak,gunesli,2,1,85,38,6,20000
izmir,balcova,egitim,1,0,45,31,3,11000
izmir,buca,ufuk,1,1,50,0,2,19500
izmir,bayrakli,onur,3,1,160,10,8,50000
izmir,buca,laleli,3,1,150,25,4,25000
izmir,torbali,alpkent,2,1,70,0,1,16000
izmir,cigli,kucuk_cigli,1,1,55,8,2,20000
izmir,foca,mustafa_kemal_ataturk,2,1,80,1,1,25000
izmir,karsiyaka,mavisehir,3,1,154,26,11,55000
izmir,cesme,alacati,4,1,160,5,0,750000
izmir,cesme,alacati,4,1,180,14,0,900000
izmir,karsiyaka,mavisehir,3,1,154,27,3,60000
izmir,konak,alsancak,2,1,85,30,4,32000
izmir,menemen,85_yil_cumhuriyet,1,1,55,3,2,16000
izmir,buca,mustafa_kemal,1,1,42,0,1,13000
izmir,urla,kuscular,1,0,32,0,2,20000
izmir,buca,akincilar,2,1,90,19,2,15000
izmir,buca,ataturk,3,1,140,25,2,30000
izmir,odemis,zafer,2,1,100,20,3,15000
izmir,menemen,ismet_inonu,3,1,150,24,4,20000
izmir,karabaglar,ali_fuat_cebesoy,3,1,140,0,6,42000
izmir,buca,yesilbaglar,2,1,95,21,0,14000
izmir,konak,kilic_reis,3,1,115,40,5,25000
izmir,cesme,sifne,4,1,145,4,0,600000
izmir,karabaglar,bozyaka,2,1,110,20,1,15000
izmir,dikili,ismetpasa,1,1,50,12,3,17000
izmir,cesme,sifne,3,1,120,30,0,400000
izmir,cesme,alacati,4,1,170,18,0,400000
izmir,buca,adatepe,2,1,75,10,0,15000
izmir,konak,kultur,3,1,180,40,6,35000
izmir,karabaglar,sariyer,3,1,150,35,3,21500
izmir,bornova,kizilay,3,1,130,11,0,14000
izmir,kiraz,umurlu,3,1,130,18,0,10000
izmir,urla,bademler,5,1,251,0,0,190000
izmir,balcova,onur,2,1,85,35,0,18000
izmir,karabaglar,peker,2,1,70,15,1,11000
izmir,buca,akincilar,2,1,90,19,2,15000
izmir,menderes,kemalpasa,4,1,235,8,0,60000
izmir,buca,adatepe,2,1,100,7,1,20000
izmir,gaziemir,irmak,3,1,130,11,2,24000
izmir,karsiyaka,nergiz,2,1,90,26,5,20000
izmir,bayrakli,mansuroglu,2,1,70,37,3,20000
izmir,konak,kocatepe,2,1,80,10,5,17000
izmir,karsiyaka,ornekkoy,2,1,90,20,2,20000
izmir,cesme,sifne,3,1,120,30,0,400000
izmir,cesme,yali,3,1,200,15,0,650000
izmir,urla,yenice,1,1,55,0,1,35000
izmir,bornova,mevlana,2,1,112,25,-2,20000
izmir,seferihisar,camikebir,1,1,55,4,2,17000
izmir,konak,konak,1,1,90,0,4,39000
izmir,foca,mustafa_kemal_ataturk,1,1,55,15,0,30000
izmir,menemen,kasimpasa,4,1,154,20,3,20000
izmir,cigli,inonu,1,1,65,5,1,15000
izmir,karsiyaka,alaybey,2,1,98,35,3,28000
izmir,bayrakli,r_sevket_ince,2,1,78,21,3,12000
izmir,odemis,inonu,2,1,105,30,0,15000
izmir,cigli,ugur_mumcu,1,1,55,0,1,15000
izmir,bayrakli,korfez,3,1,135,6,3,28500
izmir,karsiyaka,aksoy,3,1,125,15,0,31500
izmir,buca,adatepe,2,1,85,7,3,21000
izmir,buca,kozagac,3,1,141,27,4,26000
izmir,balcova,koruturk,3,1,125,30,4,31000
izmir,odemis,anafartalar,1,1,120,11,7,12500
izmir,cesme,alacati,3,1,140,12,0,600000
izmir,cesme,yali,3,1,120,5,0,550000
izmir,karabaglar,bahcelievler,2,1,90,30,3,20000
izmir,konak,zafertepe,2,1,85,40,2,12000
izmir,menemen,ugur_mumcu,10,1,110,5,2,20000
izmir,buca,ataturk,1,0,30,8,1,11500
izmir,karsiyaka,ornekkoy,3,1,140,4,7,37000
izmir,karabaglar,basin_sitesi,3,1,105,31,2,25000
izmir,menemen,9_eylul,2,0,55,6,-2,15000
izmir,cesme,alacati,3,1,110,15,3,400000
izmir,karaburun,mordogan,1,1,85,10,2,15000
izmir,konak,akin_simav,2,1,90,60,3,18000
izmir,buca,kurucesme,1,1,50,9,1,17500
izmir,buca,yaylacik,3,1,140,15,4,27500
izmir,odemis,zafer,3,1,160,12,1,18500
izmir,buca,aydogdu,2,1,90,15,0,20500
izmir,cesme,alacati,3,1,130,7,0,600000
izmir,gaziemir,atifbey,5,1,320,9,5,55000
izmir,menemen,ulus,2,1,90,4,3,18500
izmir,buca,ataturk,2,1,80,3,1,20000
izmir,karabaglar,kazim_karabekir,2,1,115,8,2,24500
izmir,cigli,kucuk_cigli,3,1,130,19,1,18750
izmir,bornova,kazimdirik,2,1,90,25,1,26000
izmir,menemen,kasimpasa,3,1,140,25,3,18500
izmir,karsiyaka,zubeyde_hanim,2,1,85,0,1,22000
izmir,buca,kozagac,3,1,125,8,1,22750
izmir,cesme,alacati,3,1,130,7,0,700000
izmir,gaziemir,hurriyet,3,1,100,20,1,15000
izmir,konak,alsancak,2,1,75,26,2,14500
izmir,cigli,guzeltepe,1,1,75,30,1,8000
izmir,cesme,alacati,3,1,110,16,0,350000
izmir,karsiyaka,bostanli,2,1,85,24,5,25000
izmir,karabaglar,kazim_karabekir,3,1,112,8,0,18000
izmir,cigli,kucuk_cigli,1,1,50,2,6,25000
izmir,balcova,egitim,2,1,80,31,1,20000
izmir,karabaglar,basin_sitesi,3,1,120,35,3,28000
izmir,cesme,alacati,3,1,130,7,0,500000
izmir,bornova,erzene,4,1,260,16,3,70000
izmir,karsiyaka,cumhuriyet,3,1,95,25,2,14000
izmir,konak,kahramanlar,1,1,70,4,1,18000
izmir,bayrakli,mansuroglu,3,1,125,35,1,20000
izmir,seferihisar,turabiye,1,1,55,1,3,13000
izmir,konak,mimar_sinan,2,1,85,35,1,25000
izmir,karabaglar,gulyaka,2,1,89,12,2,18000
izmir,foca,ismetpasa,3,1,90,26,0,75000
izmir,cesme,alacati,2,1,75,0,7,300000
izmir,cesme,cumhuriyet,4,1,200,5,0,1000000
izmir,karsiyaka,bostanli,3,1,138,38,1,37000
izmir,cigli,balatcik,1,1,55,8,2,20000
izmir,bayrakli,adalet,1,1,50,20,4,32000
izmir,karsiyaka,mavisehir,1,1,70,30,13,33000
izmir,cigli,guzeltepe,1,1,85,30,0,15000
izmir,konak,atilla,2,1,90,29,3,15000
izmir,menderes,barbaros,3,1,140,8,3,35000
izmir,gaziemir,emrez,3,1,95,35,3,20000
izmir,odemis,hurriyet,2,1,120,30,3,13000
izmir,karabaglar,muammer_akar,3,1,100,25,3,25000
izmir,konak,mimar_sinan,3,2,290,31,5,40000
izmir,gaziemir,gazi,3,1,140,15,2,35000
izmir,karsiyaka,tuna,2,1,100,31,4,25000
izmir,buca,yesilbaglar,2,1,85,4,2,18000
izmir,cesme,altinyunus,3,2,180,20,0,1500000
izmir,konak,kemal_reis,1,1,60,6,2,21000
izmir,buca,yildiz,1,1,70,10,0,6000
izmir,bayrakli,mansuroglu,2,1,100,40,2,27000
izmir,bayrakli,sogukkuyu,3,1,110,20,2,13000
izmir,karsiyaka,inonu,1,1,55,13,7,22000
izmir,karsiyaka,demirkopru,2,1,99,26,3,22000
izmir,konak,kultur,3,1,120,26,3,40000
izmir,konak,mimar_sinan,3,2,290,34,5,40000
izmir,konak,cinarli,1,1,72,5,7,40000
izmir,konak,alsancak,1,1,75,30,1,25000
izmir,torbali,ayrancilar,3,1,135,15,1,25000
izmir,cesme,alacati,6,1,177,0,0,900000
izmir,konak,kilic_reis,3,1,125,40,4,27000
izmir,foca,mustafa_kemal_ataturk,3,1,114,0,0,40000
izmir,bayrakli,gumuspala,2,1,85,25,0,7000
izmir,buca,adatepe,1,1,63,2,2,15000
izmir,buca,kurucesme,2,1,70,5,3,17000
izmir,buca,dumlupinar,3,1,155,23,3,26500
izmir,konak,atilla,3,1,120,26,3,25000
izmir,odemis,zafer,2,1,100,26,2,15000
izmir,konak,kultur,3,1,165,31,5,40000
izmir,cesme,alacati,3,1,170,16,0,550000
izmir,menemen,cumhuriyet,3,1,120,11,3,20000
izmir,cesme,ilica,1,1,55,25,1,300000
izmir,menemen,mermerli,2,1,90,12,2,18000
izmir,menemen,ugur_mumcu,2,1,89,0,-2,20000
izmir,torbali,ayrancilar,3,1,135,1,2,25000
izmir,cigli,cagdas,3,1,110,33,1,23000
izmir,karabaglar,uckuyular,3,1,130,35,2,32500
izmir,konak,mimar_sinan,4,1,200,31,0,60000
izmir,bornova,ataturk,2,1,120,20,2,19000
izmir,cesme,sifne,3,1,315,6,0,240000
izmir,balcova,fevzi_cakmak,2,1,100,28,4,24000
izmir,karsiyaka,mavisehir,2,1,140,23,18,46000
izmir,menemen,golcuk,3,1,122,15,5,16000
izmir,konak,piri_reis,3,1,120,40,3,25000
izmir,cesme,sifne,3,1,130,7,0,500000
izmir,urla,altintas,3,1,130,2,1,35000
izmir,cigli,sasalli_merkez,3,1,120,0,1,50000
izmir,karabaglar,bozyaka,2,1,130,37,3,19000
izmir,balcova,egitim,2,1,90,0,4,30000
izmir,cesme,sifne,3,1,130,7,0,600000
izmir,menemen,ismet_inonu,3,1,122,15,4,20000
izmir,konak,zeytinlik,2,1,85,25,3,12500
izmir,buca,kurucesme,2,1,110,4,3,17000
izmir,odemis,golcuk,3,1,190,8,0,10500
izmir,buca,baris,2,1,85,0,1,18000
izmir,menemen,mermerli,2,1,90,8,3,13000
izmir,bornova,kizilay,2,1,120,9,2,20000
izmir,konak,atilla,2,1,60,3,1,30000
izmir,balcova,onur,2,1,100,40,3,35000
izmir,karaburun,mordogan,2,1,94,30,0,20000
izmir,cesme,ardic,5,2,220,25,0,1200000
izmir,buca,inkilap,2,1,100,30,2,12000
izmir,karabaglar,ali_fuat_cebesoy,1,1,95,3,1,15000
izmir,cesme,alacati,4,1,130,5,0,700000
izmir,foca,ataturk,3,1,120,4,0,300000
izmir,bornova,kazimdirik,2,1,85,30,2,20000
izmir,buca,vali_rahmi_bey,1,1,60,12,3,16000
izmir,balcova,egitim,3,1,130,25,2,32500
izmir,konak,kadifekale,1,1,70,40,2,6500
izmir,buca,kurucesme,1,1,50,6,1,14000
izmir,cesme,sakarya,3,1,130,3,0,600000
izmir,cesme,ilica,1,1,105,5,1,325000
izmir,karabaglar,uckuyular,2,1,100,15,0,7500
izmir,bornova,kazimdirik,3,1,125,28,1,30000
izmir,cesme,ismet_inonu,3,1,120,4,0,600000
izmir,buca,aydogdu,2,1,95,13,4,20500
izmir,menemen,gazi_mustafa_kemal,1,1,50,1,2,16000
izmir,cesme,alacati,4,1,140,5,0,250000
izmir,karsiyaka,yali,1,1,68,1,1,34000
izmir,balcova,teleferik,1,1,60,3,1,25000
izmir,buca,izkent,2,1,75,25,1,20000
izmir,foca,fevzipasa,2,1,75,30,0,200000
izmir,cesme,sifne,3,1,130,6,0,600000
izmir,odemis,hurriyet,3,1,130,1,3,12000
izmir,karabaglar,vatan,2,1,75,0,3,25000
izmir,cesme,alacati,4,1,140,5,0,800000
izmir,cigli,sirintepe,2,1,110,4,2,27000
izmir,aliaga,b_hayrettin_pasa,3,1,120,0,3,20000
izmir,karsiyaka,semikler,2,1,90,3,8,25000
izmir,balcova,onur,3,1,110,35,3,16000
izmir,buca,adatepe,1,1,60,6,2,14000
izmir,buca,ataturk,1,1,55,7,0,15000
izmir,cesme,reisdere,3,1,130,1,0,500000
izmir,cesme,ilica,2,1,100,4,0,50000
izmir,cigli,atasehir,2,1,95,7,3,28000
izmir,balcova,egitim,2,1,80,40,2,12000
izmir,cesme,alacati,4,1,130,4,0,800000
izmir,cigli,sirintepe,3,1,120,20,0,15000
izmir,cesme,ilica,4,1,130,25,0,600000
izmir,buca,kurucesme,1,1,45,7,4,18500
izmir,cigli,balatcik,1,1,47,1,2,18000
izmir,cesme,sifne,3,1,130,7,0,650000
izmir,bayrakli,mansuroglu,2,1,110,30,4,25000
izmir,cesme,ilica,3,2,160,15,0,900000
izmir,bayrakli,mansuroglu,1,1,69,33,1,20000
izmir,balcova,onur,2,1,105,30,1,20000
izmir,cigli,atasehir,3,1,210,13,1,35000
izmir,menemen,85_yil_cumhuriyet,1,1,135,3,0,8000
izmir,torbali,ayrancilar,1,1,85,15,3,13000
izmir,cesme,ardic,3,1,120,25,0,800000
izmir,cesme,sifne,3,1,120,7,0,500000
izmir,cesme,sifne,3,1,120,8,0,600000
izmir,cesme,reisdere,1,1,55,2,2,250000
izmir,cesme,alacati,3,1,120,2,0,900000
izmir,buca,adatepe,1,1,45,9,4,20000
izmir,cesme,alacati,4,1,150,3,0,800000
izmir,menemen,irmak,2,1,100,15,4,15000
izmir,bornova,kazimdirik,4,1,220,31,5,43000
izmir,cesme,boyalik,3,1,200,1,0,800000
izmir,cigli,balatcik,2,1,95,25,2,15000
izmir,cesme,boyalik,6,2,240,26,0,800000
izmir,cesme,ismet_inonu,3,1,190,1,0,600000
izmir,cesme,alacati,3,1,120,4,0,700000
izmir,cesme,alacati,4,1,130,4,0,700000
izmir,cesme,sifne,3,1,250,5,0,170000
izmir,cigli,atasehir,2,1,105,10,2,25000
izmir,cesme,alacati,3,1,120,15,0,400000
izmir,konak,alsancak,2,1,80,25,3,17000
izmir,cesme,yali,3,1,250,4,0,550000
izmir,menemen,esatpasa,2,1,90,0,3,18000
izmir,cesme,ardic,2,1,100,25,0,400000
izmir,cesme,alacati,3,1,150,16,0,450000
izmir,cigli,egekent,3,1,122,25,4,18000
izmir,cesme,alacati,4,1,150,3,0,800000
izmir,cigli,balatcik,2,1,95,25,2,15000
izmir,cigli,atasehir,2,1,105,10,2,25000
kutahya,tavsanli,omerbey,3,1,130,0,4,135
kutahya,merkez,servi,1,1,60,10,4,130
kutahya,merkez,ok_meydani,2,1,120,5,1,150
kutahya,merkez,dumlupinar,2,1,65,8,3,100
kutahya,merkez,gaybiefendi,1,1,65,0,6,230
kutahya,merkez,meydan,1,1,85,7,0,100
kutahya,merkez,yunusemre,1,1,45,8,3,725
kutahya,merkez,yunusemre,1,1,55,11,3,80
kutahya,merkez,cedit,2,1,95,20,1,90
kutahya,merkez,75_yil,3,1,130,25,7,150
kutahya,tavsanli,ulucami,2,1,103,1,3,175
kutahya,merkez,fuatpasa,1,1,60,15,2,100
kutahya,merkez,saray,1,1,55,7,1,105
kutahya,merkez,balikli,1,1,70,0,2,160
kutahya,merkez,yenidogan,2,1,100,25,2,110
kutahya,merkez,yenidogan,1,1,45,13,3,100
kutahya,merkez,ziraat,3,1,130,7,3,225
kutahya,merkez,fatih,1,1,42,8,0,72
kutahya,merkez,dumlupinar,1,1,65,10,4,90
kutahya,merkez,evliya_celebi,1,1,55,10,1,120
kutahya,merkez,evliya_celebi,1,1,60,0,6,190
kutahya,merkez,evliya_celebi,1,1,60,0,3,190
kutahya,merkez,lala_huseyin_pasa,2,1,100,20,1,125
kutahya,merkez,fuatpasa,3,1,150,21,6,250
kutahya,tavsanli,omerbey,3,1,148,0,0,140
kutahya,merkez,saray,1,1,55,5,3,115
kutahya,merkez,evliya_celebi,1,1,50,0,3,175
kutahya,merkez,yunusemre,1,1,60,11,3,80
kutahya,merkez,evliya_celebi,1,1,55,9,2,120
kutahya,merkez,meydan,1,1,60,10,3,85
kutahya,merkez,zafertepe,2,1,105,5,4,180
kutahya,merkez,yunusemre,2,1,90,9,2,125
kutahya,tavsanli,istasyon,1,1,65,5,3,100
kutahya,merkez,meydan,2,1,85,25,0,80
kutahya,merkez,cemalettin,4,1,140,25,3,180
kutahya,merkez,yunusemre,2,1,60,10,2,120
kutahya,merkez,balikli,1,1,50,0,2,100
kutahya,merkez,cumhuriyet,2,1,110,25,1,100
kutahya,merkez,parmakoren,2,1,125,4,3,150
kutahya,merkez,akkent,2,1,85,11,2,85
kutahya,merkez,dumlupinar,1,1,60,13,4,90
kutahya,merkez,gaybiefendi,1,1,55,10,1,70
kutahya,merkez,alipasa,1,1,55,12,2,15999
kutahya,merkez,meydan,3,1,110,10,6,100
kutahya,merkez,zafertepe,2,1,100,4,6,65
kutahya,merkez,100_yil,2,1,100,25,3,115
kutahya,merkez,zafertepe,2,1,145,4,4,135
kutahya,merkez,saray,1,1,40,10,0,100
kutahya,merkez,yunusemre,1,1,60,10,3,80
